date,home_score,away_score,tournament,neutral,rank_home,total_points_home,rank_change_home,rank_away,total_points_away,rank_change_away,winner,win_score_5last_enc_home,win_score_5last_enc_away,diff_goals_last_enc,avg_goals_last_five_home,avg_goals_last_five_away,win_rate_tournament_home,win_rate_tournament_away
2022-04-27,0,0,0,1,9.0,1658.82,-3.0,118.0,1147.85,-5.0,0,12,3,3,0.8,2.2,0.6,1.0
2022-05-12,4,2,0,0,201.0,858.5,0.0,206.0,839.84,1.0,0,5,9,5,0.6,0.6,0.4,0.2
2022-05-12,2,1,0,0,184.0,916.72,1.0,175.0,960.71,2.0,0,10,5,1,1.2,0.8,0.8,0.2
2022-05-14,1,2,0,0,201.0,858.5,0.0,206.0,839.84,1.0,1,6,9,2,0.8,0.8,0.6,0.2
2022-05-15,3,1,0,0,184.0,916.72,1.0,175.0,960.71,2.0,0,15,0,1,1.4,1.0,0.8,0.2
2022-05-24,0,1,0,0,119.0,1146.09,2.0,143.0,1070.46,-4.0,1,14,1,0,0.6,1.8,0.4,0.4
2022-05-24,3,1,0,0,111.0,1167.68,-1.0,89.0,1262.55,0.0,0,7,8,1,1.2,1.4,0.6,0.8
2022-05-27,2,0,0,1,89.0,1262.55,0.0,152.0,1044.56,0.0,0,7,5,3,1.0,0.6,0.6,0.2
2022-05-27,4,0,0,0,154.0,1035.06,0.0,191.0,898.96,3.0,0,0,5,6,1.0,1.2,0.2,0.2
2022-05-27,1,0,0,0,111.0,1167.68,-1.0,134.0,1117.6,0.0,0,5,0,0,1.4,1.8,0.8,0.4
2022-05-28,1,1,0,0,140.0,1076.67,2.0,145.0,1061.72,-1.0,0,7,7,0,1.2,1.0,0.4,0.4
2022-05-28,0,2,0,1,106.0,1174.04,2.0,91.0,1259.84,1.0,1,5,0,-1,1.6,2.0,0.4,0.6
2022-05-28,2,1,0,1,9.0,1658.82,-3.0,30.0,1504.01,-2.0,0,10,5,4,0.8,1.2,0.6,0.6
2022-05-29,1,1,0,0,68.0,1356.99,-1.0,123.0,1138.19,-2.0,0,0,0,0,0.6,1.0,0.6,0.6
2022-05-30,1,1,0,0,140.0,1076.67,2.0,145.0,1061.72,-1.0,0,8,7,0,0.8,0.8,0.6,0.4
2022-05-30,1,0,0,0,103.0,1203.78,2.0,176.0,953.45,-1.0,0,6,9,2,2.2,0.4,0.6,0.4
2022-05-31,1,2,0,0,111.0,1167.68,-1.0,89.0,1262.55,0.0,1,10,5,2,1.4,1.2,1.0,0.6
2022-06-01,0,3,0,1,6.0,1723.31,0.0,4.0,1765.13,0.0,1,0,12,-2,1.2,1.4,1.0,0.8
2022-06-01,1,3,2,0,39.0,1472.66,-1.0,27.0,1535.08,0.0,1,9,0,2,1.6,1.4,1.0,0.8
2022-06-01,2,1,0,0,126.0,1131.72,-1.0,131.0,1122.08,1.0,0,9,0,-3,1.2,0.6,0.6,0.2
2022-06-01,3,0,0,0,60.0,1387.36,-1.0,102.0,1205.61,0.0,0,5,4,-1,0.8,0.8,0.6,0.6
2022-06-01,1,0,0,0,117.0,1149.63,-1.0,148.0,1051.59,-1.0,0,5,7,0,1.0,1.2,0.4,0.0
2022-06-01,2,1,2,0,26.0,1544.2,-2.0,18.0,1588.08,-2.0,0,7,8,1,1.8,2.0,0.8,0.8
2022-06-01,2,1,0,1,42.0,1462.29,5.0,91.0,1259.84,1.0,0,10,5,1,1.4,2.2,0.8,0.6
2022-06-01,0,0,0,0,159.0,1001.61,-1.0,188.0,903.98,2.0,0,0,5,2,2.8,0.8,0.6,0.4
2022-06-01,0,1,0,0,169.0,971.56,-5.0,58.0,1398.14,0.0,1,0,0,0,1.2,1.2,0.6,0.8
2022-06-01,0,0,0,1,146.0,1059.94,3.0,158.0,1012.27,-3.0,0,6,9,-2,0.8,1.0,0.2,0.4
2022-06-01,2,0,0,0,154.0,1035.06,0.0,147.0,1053.39,-1.0,0,8,7,-2,1.6,0.2,0.4,0.2
2022-06-01,1,0,0,1,88.0,1265.03,-3.0,114.0,1159.42,-1.0,0,5,10,-2,1.0,1.4,0.2,0.2
2022-06-01,3,0,0,0,15.0,1633.72,2.0,24.0,1551.88,0.0,0,5,4,-1,1.6,2.0,1.0,1.0
2022-06-01,2,0,0,0,96.0,1215.38,-2.0,150.0,1049.77,0.0,0,4,5,0,0.8,1.0,1.0,0.6
2022-06-02,4,0,0,0,35.0,1499.8,-1.0,99.0,1210.07,0.0,0,11,4,-1,0.4,0.4,0.6,0.4
2022-06-02,1,1,0,1,119.0,1146.09,2.0,136.0,1097.16,0.0,0,5,9,-1,0.6,0.8,0.4,0.6
2022-06-02,2,0,2,0,61.0,1382.79,-2.0,31.0,1503.09,-11.0,0,6,9,-1,1.2,1.2,0.6,0.8
2022-06-02,0,1,2,1,163.0,995.94,0.0,127.0,1131.07,-1.0,1,13,2,1,0.4,1.2,0.6,0.8
2022-06-02,0,2,2,0,173.0,962.21,3.0,155.0,1029.42,-1.0,1,4,5,3,1.2,1.6,0.4,0.6
2022-06-02,0,0,2,0,210.0,792.34,1.0,184.0,916.72,1.0,1,5,0,-3,0.0,2.0,0.0,0.4
2022-06-02,2,1,2,0,33.0,1500.62,2.0,14.0,1635.32,0.0,0,8,6,1,2.4,2.2,0.4,0.8
2022-06-02,1,1,2,0,7.0,1709.19,0.0,8.0,1674.78,0.0,0,10,5,0,2.0,2.2,0.8,0.8
2022-06-02,2,2,2,0,76.0,1305.92,-1.0,63.0,1380.85,3.0,1,5,0,1,1.8,0.8,0.4,0.4
2022-06-02,0,1,2,0,25.0,1547.53,0.0,41.0,1463.5,-4.0,1,5,4,1,2.0,2.6,1.0,0.8
2022-06-02,0,2,2,0,65.0,1378.23,1.0,19.0,1584.77,2.0,1,9,0,0,1.2,0.6,0.4,0.4
2022-06-02,0,1,2,0,54.0,1423.55,0.0,55.0,1421.43,0.0,1,6,8,2,1.0,0.4,0.2,0.6
2022-06-02,0,2,2,0,105.0,1186.09,0.0,107.0,1173.9,-2.0,1,0,0,0,1.0,1.6,0.6,0.0
2022-06-02,4,0,2,0,85.0,1276.31,-1.0,203.0,857.2,0.0,0,5,4,1,1.2,0.2,0.4,0.0
2022-06-02,1,1,2,0,73.0,1338.78,2.0,62.0,1381.07,-5.0,1,11,4,2,1.0,1.8,0.4,0.6
2022-06-02,2,0,2,0,110.0,1169.06,4.0,211.0,776.97,1.0,0,3,9,2,0.2,0.2,0.0,0.0
2022-06-02,2,1,0,0,171.0,966.61,0.0,198.0,865.47,0.0,0,6,9,0,0.8,0.8,0.4,0.2
2022-06-02,1,0,0,1,46.0,1452.63,2.0,30.0,1504.01,-2.0,0,5,0,0,1.0,0.8,0.8,0.4
2022-06-02,4,1,0,0,23.0,1553.44,0.0,50.0,1443.3,0.0,0,10,5,2,1.6,0.6,0.8,0.6
2022-06-02,1,5,0,0,29.0,1519.54,0.0,1.0,1832.69,-1.0,1,5,10,-3,1.8,2.6,0.6,0.6
2022-06-02,0,3,0,1,9.0,1658.82,-3.0,13.0,1635.73,-3.0,1,10,5,-3,1.0,1.6,0.6,1.0
2022-06-03,2,2,0,0,121.0,1140.0,-5.0,143.0,1070.46,-4.0,0,9,0,6,1.6,1.8,0.4,0.6
2022-06-03,2,0,0,1,56.0,1409.61,0.0,71.0,1339.5,-2.0,0,6,9,1,1.0,1.8,0.4,0.8
2022-06-03,2,0,0,0,128.0,1130.77,-3.0,145.0,1061.72,-1.0,0,6,9,-1,1.2,1.0,0.8,0.4
2022-06-03,3,1,0,0,53.0,1435.28,2.0,87.0,1267.04,-1.0,0,6,9,3,1.2,2.0,0.4,0.4
2022-06-03,0,1,2,0,79.0,1298.39,-1.0,82.0,1289.47,4.0,1,0,5,1,0.4,0.4,0.8,0.0
2022-06-03,1,0,2,0,201.0,858.5,0.0,175.0,960.71,2.0,0,0,0,0,1.0,0.6,0.2,0.2
2022-06-03,2,1,2,0,144.0,1062.21,0.0,103.0,1203.78,2.0,0,5,4,-2,1.8,2.4,0.4,0.8
2022-06-03,1,1,2,0,209.0,812.94,1.0,195.0,873.64,0.0,1,5,4,-1,0.0,0.4,0.0,0.0
2022-06-03,0,3,2,0,16.0,1621.11,1.0,34.0,1500.37,4.0,1,4,11,1,2.6,2.2,1.0,0.6
2022-06-03,1,2,2,0,3.0,1789.85,0.0,11.0,1653.6,2.0,1,12,3,0,3.8,1.8,1.0,0.8
2022-06-03,1,4,2,0,2.0,1827.0,1.0,10.0,1658.66,0.0,1,4,11,0,2.0,3.0,0.6,1.0
2022-06-03,2,0,2,0,125.0,1134.77,5.0,129.0,1127.05,8.0,0,8,7,3,0.6,0.8,0.2,0.0
2022-06-03,0,1,2,1,93.0,1243.2,-1.0,45.0,1454.98,-1.0,1,5,7,1,1.2,2.4,0.0,0.6
2022-06-03,0,2,2,0,192.0,895.08,1.0,180.0,932.79,-1.0,1,0,9,0,0.0,1.0,0.0,0.2
2022-06-03,3,0,2,0,135.0,1105.02,0.0,153.0,1040.13,-2.0,0,9,6,5,1.2,1.2,0.2,0.2
2022-06-03,0,2,0,1,168.0,978.86,1.0,75.0,1324.16,-4.0,1,5,10,-2,0.6,1.2,0.4,0.4
2022-06-04,1,1,0,1,112.0,1162.93,2.0,139.0,1080.62,-2.0,0,0,9,-2,0.8,2.4,0.6,0.6
2022-06-04,1,1,0,1,116.0,1153.23,2.0,130.0,1123.79,-2.0,0,0,0,0,2.0,1.0,0.4,0.8
2022-06-04,2,0,0,0,44.0,1461.26,1.0,86.0,1275.5,2.0,0,9,6,1,0.6,1.4,0.8,0.4
2022-06-04,1,0,0,1,123.0,1138.19,-2.0,161.0,998.45,-7.0,0,0,5,1,1.0,1.4,0.6,0.4
2022-06-04,4,0,0,0,52.0,1436.62,4.0,98.0,1211.33,1.0,0,15,0,-1,0.6,0.8,0.4,0.2
2022-06-04,3,0,0,0,113.0,1162.48,-3.0,132.0,1118.4,-1.0,0,9,0,-1,0.8,0.4,0.6,0.0
2022-06-04,0,1,0,0,67.0,1365.07,1.0,81.0,1290.65,-1.0,1,3,12,-3,1.4,1.2,0.2,0.4
2022-06-04,3,1,0,0,20.0,1584.16,2.0,84.0,1284.13,1.0,0,8,7,1,1.4,1.8,0.8,0.8
2022-06-04,1,1,2,0,141.0,1073.39,1.0,64.0,1378.75,2.0,1,15,0,-2,0.8,1.0,0.8,0.4
2022-06-04,3,1,2,0,74.0,1331.65,4.0,170.0,968.49,1.0,0,5,0,2,0.4,0.2,0.2,0.4
2022-06-04,0,0,2,0,167.0,982.43,1.0,90.0,1261.86,3.0,1,11,4,-3,3.0,1.0,0.4,0.6
2022-06-04,1,2,2,1,178.0,950.71,0.0,174.0,961.07,-1.0,1,0,0,0,2.0,1.4,0.6,0.2
2022-06-04,1,0,2,0,40.0,1466.08,-1.0,5.0,1761.71,0.0,0,8,7,0,1.6,4.2,0.6,1.0
2022-06-04,1,1,2,0,6.0,1723.31,0.0,12.0,1650.53,1.0,0,5,10,0,0.8,4.0,0.6,1.0
2022-06-04,1,0,2,0,92.0,1245.13,0.0,47.0,1449.48,-2.0,0,4,5,-1,0.4,2.0,0.2,0.6
2022-06-04,1,1,2,0,57.0,1406.87,0.0,59.0,1388.63,0.0,0,14,1,2,1.2,0.4,0.4,0.4
2022-06-04,2,0,2,0,70.0,1342.79,-2.0,48.0,1446.54,1.0,0,14,1,-1,0.8,1.0,0.4,0.8
2022-06-04,0,2,2,0,138.0,1092.04,1.0,94.0,1229.6,1.0,1,7,7,0,0.6,0.8,0.2,0.2
2022-06-04,4,0,2,0,43.0,1461.81,4.0,124.0,1137.4,0.0,0,0,0,0,2.6,0.8,0.6,0.2
2022-06-05,1,0,2,0,18.0,1588.08,-2.0,27.0,1535.08,0.0,0,7,5,-1,2.0,1.8,0.6,0.8
2022-06-05,2,1,0,0,120.0,1145.08,1.0,140.0,1076.67,2.0,0,4,11,-4,1.0,1.0,0.6,0.8
2022-06-05,1,0,0,0,32.0,1500.67,-2.0,80.0,1293.21,-1.0,0,11,4,2,0.6,0.4,0.6,0.6
2022-06-05,1,1,0,1,131.0,1122.08,1.0,60.0,1387.36,-1.0,1,0,0,0,0.8,1.4,0.2,0.6
2022-06-05,1,1,0,0,102.0,1205.61,0.0,126.0,1131.72,-1.0,0,0,9,0,0.4,1.6,0.4,0.6
2022-06-05,0,0,0,0,148.0,1051.59,-1.0,35.0,1499.8,-1.0,1,5,10,0,1.2,1.2,0.0,0.8
2022-06-05,3,0,2,0,177.0,950.91,-2.0,163.0,995.94,0.0,0,5,10,2,1.2,0.2,0.4,0.4
2022-06-05,2,0,2,0,118.0,1147.85,-5.0,173.0,962.21,3.0,0,9,6,0,1.8,0.2,0.8,0.2
2022-06-05,1,1,2,1,184.0,916.72,1.0,210.0,792.34,1.0,0,5,4,0,1.8,0.0,0.4,0.0
2022-06-05,4,0,2,0,8.0,1674.78,0.0,14.0,1635.32,0.0,0,15,0,2,1.4,1.6,0.6,0.6
2022-06-05,2,2,2,0,33.0,1500.62,2.0,7.0,1709.19,0.0,1,13,2,-1,2.4,2.0,0.6,0.8
2022-06-05,4,1,2,0,25.0,1547.53,0.0,65.0,1378.23,1.0,0,9,0,-1,1.4,1.0,0.8,0.4
2022-06-05,1,2,2,0,19.0,1584.77,2.0,41.0,1463.5,-4.0,1,6,9,0,0.6,2.4,0.4,0.8
2022-06-05,0,0,2,0,105.0,1186.09,0.0,54.0,1423.55,0.0,1,0,9,0,0.6,0.8,0.4,0.2
2022-06-05,0,1,2,0,107.0,1173.9,-2.0,55.0,1421.43,0.0,1,6,8,0,1.8,0.6,0.2,0.6
2022-06-05,0,2,2,0,203.0,857.2,0.0,62.0,1381.07,-5.0,1,4,5,-4,0.2,2.0,0.0,0.8
2022-06-05,2,5,2,0,73.0,1338.78,2.0,85.0,1276.31,-1.0,1,12,3,3,0.8,1.6,0.4,0.6
2022-06-05,0,2,2,0,211.0,776.97,1.0,169.0,971.56,-5.0,1,0,5,-1,0.2,0.8,0.0,0.0
2022-06-05,5,0,0,1,4.0,1765.13,0.0,110.0,1169.06,4.0,0,0,0,0,2.0,0.6,0.8,0.6
2022-06-05,0,0,0,1,9.0,1658.82,-3.0,46.0,1452.63,2.0,0,11,4,-1,1.0,1.0,0.6,0.8
2022-06-05,1,0,0,1,22.0,1562.32,0.0,101.0,1206.07,-10.0,0,4,5,2,1.4,3.6,0.4,0.6
2022-06-05,0,1,0,1,49.0,1444.69,-4.0,17.0,1600.52,-2.0,1,0,5,0,0.6,1.2,0.4,0.8
2022-06-05,0,0,0,0,15.0,1633.72,2.0,13.0,1635.73,-3.0,1,12,2,0,2.2,2.2,1.0,1.0
2022-06-06,2,0,0,0,99.0,1210.07,0.0,117.0,1149.63,-1.0,0,8,4,-3,0.2,1.0,0.4,0.6
2022-06-06,1,2,2,0,82.0,1289.47,4.0,79.0,1298.39,-1.0,1,0,9,1,0.6,0.4,0.2,0.6
2022-06-06,2,2,2,0,175.0,960.71,2.0,144.0,1062.21,0.0,1,12,3,1,0.6,2.2,0.2,0.6
2022-06-06,1,0,2,0,103.0,1203.78,2.0,201.0,858.5,0.0,0,0,5,0,2.4,1.2,0.8,0.2
2022-06-06,3,2,2,0,208.0,816.13,1.0,206.0,839.84,1.0,0,0,0,0,0.0,0.8,0.0,0.2
2022-06-06,1,1,2,0,195.0,873.64,0.0,209.0,812.94,1.0,0,5,7,0,0.6,0.2,0.2,0.0
2022-06-06,1,2,2,0,34.0,1500.37,4.0,11.0,1653.6,2.0,1,11,3,-1,2.8,2.0,0.6,0.8
2022-06-06,1,1,2,0,16.0,1621.11,1.0,3.0,1789.85,0.0,1,5,10,-1,2.2,3.6,0.8,0.8
2022-06-06,1,1,2,0,63.0,1380.85,3.0,66.0,1371.86,1.0,0,11,4,-2,1.0,0.4,0.6,0.6
2022-06-06,0,0,2,1,93.0,1243.2,-1.0,129.0,1127.05,8.0,0,5,7,-1,1.2,0.6,0.0,0.0
2022-06-06,0,1,2,0,45.0,1454.98,-1.0,125.0,1134.77,5.0,1,0,0,0,2.2,1.0,0.6,0.4
2022-06-06,1,0,2,0,135.0,1105.02,0.0,192.0,895.08,1.0,0,14,1,0,1.6,0.0,0.4,0.0
2022-06-06,0,0,2,0,153.0,1040.13,-2.0,180.0,932.79,-1.0,0,8,7,1,0.6,1.2,0.2,0.4
2022-06-06,2,0,0,0,29.0,1519.54,0.0,28.0,1526.4,2.0,0,0,9,0,1.2,1.0,0.6,0.6
2022-06-06,0,1,0,0,23.0,1553.44,0.0,1.0,1832.69,-1.0,1,3,12,-2,2.2,3.6,0.8,0.8
2022-06-07,1,3,0,1,143.0,1070.46,-4.0,56.0,1409.61,0.0,1,4,5,-4,1.8,1.2,0.6,0.6
2022-06-07,2,0,0,1,71.0,1339.5,-2.0,121.0,1140.0,-5.0,0,12,0,1,1.8,1.6,0.6,0.6
2022-06-07,2,1,0,0,87.0,1267.04,-1.0,128.0,1130.77,-3.0,0,0,5,1,1.4,1.6,0.4,0.8
2022-06-07,1,0,0,0,20.0,1584.16,2.0,136.0,1097.16,0.0,0,0,5,2,1.4,1.0,1.0,0.6
2022-06-07,3,1,2,0,64.0,1378.75,2.0,141.0,1073.39,1.0,0,14,1,0,0.8,1.0,0.6,0.6
2022-06-07,2,2,2,0,170.0,968.49,1.0,74.0,1331.65,4.0,1,9,0,-2,0.4,1.0,0.2,0.2
2022-06-07,2,1,2,0,174.0,961.07,-1.0,167.0,982.43,1.0,0,8,4,-1,1.8,2.0,0.4,0.4
2022-06-07,3,2,2,1,90.0,1261.86,3.0,178.0,950.71,0.0,0,0,0,0,1.0,1.8,0.6,0.4
2022-06-07,1,1,2,0,12.0,1650.53,1.0,5.0,1761.71,0.0,1,4,11,-2,3.4,4.0,0.8,0.8
2022-06-07,2,1,2,0,6.0,1723.31,0.0,40.0,1466.08,-1.0,0,5,9,-2,0.8,1.6,0.8,0.6
2022-06-07,2,0,2,0,57.0,1406.87,0.0,70.0,1342.79,-2.0,0,0,0,0,1.0,1.2,0.6,0.4
2022-06-07,1,0,2,0,59.0,1388.63,0.0,48.0,1446.54,1.0,0,9,5,-3,0.4,0.8,0.2,0.6
2022-06-07,0,1,2,0,124.0,1137.4,0.0,94.0,1229.6,1.0,1,7,7,0,0.8,1.2,0.0,0.4
2022-06-07,0,6,2,0,138.0,1092.04,1.0,43.0,1461.81,4.0,1,0,0,0,0.6,3.0,0.2,0.8
2022-06-07,1,2,2,1,68.0,1356.99,-1.0,42.0,1462.29,5.0,1,12,3,1,0.8,1.6,0.6,0.6
2022-06-08,1,2,2,0,146.0,1059.94,3.0,159.0,1001.61,-1.0,1,7,7,0,0.6,2.2,0.4,0.4
2022-06-08,2,0,2,1,91.0,1259.84,1.0,168.0,978.86,1.0,0,8,6,3,2.4,0.4,0.6,0.2
2022-06-08,0,0,2,1,133.0,1117.89,4.0,151.0,1046.26,0.0,0,3,11,0,0.8,0.0,0.6,0.0
2022-06-08,0,1,2,0,186.0,911.49,2.0,100.0,1208.9,0.0,1,0,0,0,0.2,0.8,0.2,0.6
2022-06-08,3,0,2,1,111.0,1167.68,-1.0,156.0,1025.5,-1.0,0,8,4,3,1.6,1.6,0.2,0.2
2022-06-08,3,0,2,0,83.0,1286.55,-2.0,205.0,842.93,1.0,0,0,5,6,2.0,1.8,0.6,0.0
2022-06-08,2,1,2,1,147.0,1053.39,-1.0,150.0,1049.77,0.0,0,0,0,0,0.2,0.8,0.2,0.2
2022-06-08,2,0,2,0,106.0,1174.04,2.0,171.0,966.61,0.0,0,5,4,1,1.4,1.2,0.6,0.4
2022-06-08,2,0,2,1,89.0,1262.55,0.0,188.0,903.98,2.0,0,0,0,0,1.2,0.6,0.6,0.0
2022-06-08,3,1,2,0,154.0,1035.06,0.0,134.0,1117.6,0.0,0,0,0,0,2.0,1.6,0.6,0.6
2022-06-08,4,0,2,1,114.0,1159.42,-1.0,152.0,1044.56,0.0,0,14,0,4,1.2,0.6,0.4,0.4
2022-06-08,2,1,2,0,95.0,1218.48,-1.0,158.0,1012.27,-3.0,0,3,9,1,1.8,1.0,0.4,0.2
2022-06-08,1,1,0,0,86.0,1275.5,2.0,116.0,1153.23,2.0,0,15,0,-1,0.8,2.2,0.2,0.6
2022-06-08,0,2,0,0,130.0,1123.79,-2.0,44.0,1461.26,1.0,1,5,10,-3,1.2,1.0,0.6,0.8
2022-06-08,1,0,0,0,98.0,1211.33,1.0,123.0,1138.19,-2.0,0,0,12,-1,0.6,1.0,0.2,0.6
2022-06-08,0,0,0,0,81.0,1290.65,-1.0,113.0,1162.48,-3.0,0,0,12,0,1.2,1.4,0.6,0.6
2022-06-08,2,1,0,0,132.0,1118.4,-1.0,67.0,1365.07,1.0,0,4,5,-1,0.4,0.8,0.0,0.2
2022-06-08,0,1,0,0,84.0,1284.13,1.0,119.0,1146.09,2.0,1,0,5,0,1.6,0.8,0.8,0.4
2022-06-08,1,2,2,0,18.0,1588.08,-2.0,10.0,1658.66,0.0,1,9,6,-1,1.2,2.6,0.6,1.0
2022-06-08,6,1,2,0,2.0,1827.0,1.0,26.0,1544.2,-2.0,0,6,8,-2,2.0,2.0,0.4,0.8
2022-06-08,0,1,2,0,47.0,1449.48,-2.0,27.0,1535.08,0.0,1,0,0,0,1.2,1.4,0.4,0.8
2022-06-08,2,0,2,0,39.0,1472.66,-1.0,92.0,1245.13,0.0,0,0,0,0,1.6,0.6,0.8,0.2
2022-06-09,5,1,0,1,115.0,1158.62,2.0,183.0,917.62,-6.0,0,4,5,1,1.0,0.8,0.6,0.0
2022-06-09,2,1,0,0,30.0,1504.01,-2.0,108.0,1173.89,1.0,0,12,3,1,0.4,1.0,0.2,0.6
2022-06-09,0,1,0,1,139.0,1080.62,-2.0,37.0,1480.48,-1.0,1,0,0,0,1.0,1.4,0.4,0.6
2022-06-09,2,0,0,1,140.0,1076.67,2.0,32.0,1500.67,-2.0,0,8,7,-3,1.0,0.4,0.6,0.6
2022-06-09,1,0,0,0,80.0,1293.21,-1.0,120.0,1145.08,1.0,0,13,2,1,0.2,1.0,0.4,0.8
2022-06-09,1,3,0,1,161.0,998.45,-7.0,52.0,1436.62,4.0,1,8,4,-3,1.2,1.2,0.4,0.6
2022-06-09,0,0,0,1,145.0,1061.72,-1.0,53.0,1435.28,2.0,1,0,0,0,1.0,1.4,0.4,0.4
2022-06-09,2,1,0,0,24.0,1551.88,0.0,69.0,1356.01,1.0,0,5,10,1,1.6,0.4,0.8,0.4
2022-06-09,4,0,2,0,38.0,1479.0,5.0,79.0,1298.39,-1.0,0,5,0,1,1.6,0.6,0.6,0.6
2022-06-09,0,2,2,1,127.0,1131.07,-1.0,177.0,950.91,-2.0,1,10,5,0,1.4,1.2,0.8,0.6
2022-06-09,2,3,2,1,200.0,859.97,0.0,142.0,1072.3,3.0,1,0,5,-2,1.0,0.6,0.2,0.4
2022-06-09,0,1,2,0,184.0,916.72,1.0,176.0,953.45,-1.0,1,4,11,0,1.4,0.2,0.6,0.4
2022-06-09,0,3,2,0,195.0,873.64,0.0,172.0,962.77,0.0,1,5,0,-2,0.8,2.0,0.4,0.6
2022-06-09,2,0,2,0,8.0,1674.78,0.0,33.0,1500.62,2.0,0,5,7,1,2.2,1.4,0.6,0.6
2022-06-09,0,1,2,0,14.0,1635.32,0.0,7.0,1709.19,0.0,1,3,12,0,1.4,2.2,0.4,0.8
2022-06-09,0,0,2,0,41.0,1463.5,-4.0,65.0,1378.23,1.0,0,9,6,0,2.8,0.8,0.8,0.2
2022-06-09,0,1,2,0,19.0,1584.77,2.0,25.0,1547.53,0.0,1,9,0,1,0.8,1.4,0.4,0.8
2022-06-09,3,2,2,0,107.0,1173.9,-2.0,54.0,1423.55,0.0,0,0,0,0,1.8,0.6,0.2,0.4
2022-06-09,3,0,2,0,55.0,1421.43,0.0,105.0,1186.09,0.0,0,8,7,1,0.8,0.6,0.6,0.4
2022-06-09,1,1,2,0,203.0,857.2,0.0,73.0,1338.78,2.0,1,5,0,-3,0.2,1.0,0.0,0.2
2022-06-09,0,3,2,0,62.0,1381.07,-5.0,85.0,1276.31,-1.0,1,4,8,1,1.4,2.2,0.8,0.8
2022-06-09,1,2,2,0,169.0,971.56,-5.0,110.0,1169.06,4.0,1,9,6,-3,1.0,0.4,0.2,0.2
2022-06-09,0,0,0,1,101.0,1206.07,-10.0,75.0,1324.16,-4.0,1,9,6,1,3.4,1.4,0.6,0.4
2022-06-09,0,1,0,0,211.0,776.97,1.0,63.0,1380.85,3.0,1,0,0,0,0.2,1.0,0.0,0.2
2022-06-09,0,1,0,1,49.0,1444.69,-4.0,58.0,1398.14,0.0,1,0,0,0,0.6,1.2,0.4,0.8
2022-06-10,5,0,2,0,15.0,1633.72,2.0,170.0,968.49,1.0,0,8,4,4,1.6,0.8,0.4,0.2
2022-06-10,0,2,2,0,175.0,960.71,2.0,103.0,1203.78,2.0,1,7,8,1,1.0,2.6,0.2,0.8
2022-06-10,0,2,2,0,201.0,858.5,0.0,144.0,1062.21,0.0,1,0,0,0,1.2,2.2,0.2,0.8
2022-06-10,1,1,2,0,155.0,1029.42,-1.0,118.0,1147.85,-5.0,1,0,5,0,2.0,1.8,0.8,0.8
2022-06-10,1,1,2,0,34.0,1500.37,4.0,3.0,1789.85,0.0,1,6,9,-2,2.2,2.2,0.6,0.8
2022-06-10,0,1,2,0,11.0,1653.6,2.0,16.0,1621.11,1.0,1,5,10,0,1.8,1.0,0.8,0.6
2022-06-10,1,2,2,0,66.0,1371.86,1.0,76.0,1305.92,-1.0,1,5,9,-2,0.6,1.8,0.4,0.4
2022-06-10,0,1,2,0,129.0,1127.05,8.0,45.0,1454.98,-1.0,1,8,7,-2,0.4,1.8,0.0,0.6
2022-06-10,1,1,2,1,93.0,1243.2,-1.0,125.0,1134.77,5.0,0,8,7,2,1.0,1.2,0.2,0.6
2022-06-10,2,4,2,0,180.0,932.79,-1.0,135.0,1105.02,0.0,1,3,9,-1,0.8,1.8,0.4,0.6
2022-06-10,2,1,2,0,153.0,1040.13,-2.0,192.0,895.08,1.0,0,9,0,1,0.4,0.0,0.4,0.0
2022-06-10,2,2,0,0,29.0,1519.54,0.0,50.0,1443.3,0.0,0,7,8,2,1.4,0.8,0.6,0.4
2022-06-10,0,2,0,1,28.0,1526.4,2.0,35.0,1499.8,-1.0,1,5,0,1,0.8,1.0,0.6,0.8
2022-06-10,4,1,0,0,23.0,1553.44,0.0,60.0,1387.36,-1.0,0,10,5,-2,1.8,1.4,0.6,0.6
2022-06-11,4,1,2,0,146.0,1059.94,3.0,168.0,978.86,1.0,0,14,1,1,0.4,0.4,0.2,0.2
2022-06-11,0,1,2,1,159.0,1001.61,-1.0,91.0,1259.84,1.0,1,14,0,-3,2.6,1.8,0.6,0.8
2022-06-11,0,1,2,0,186.0,911.49,2.0,133.0,1117.89,4.0,1,9,0,1,0.2,0.8,0.2,0.6
2022-06-11,0,5,2,1,151.0,1046.26,0.0,100.0,1208.9,0.0,1,8,7,-3,0.0,1.0,0.0,0.8
2022-06-11,0,2,2,1,205.0,842.93,1.0,111.0,1167.68,-1.0,1,9,0,-3,1.8,1.8,0.0,0.4
2022-06-11,4,0,2,0,83.0,1286.55,-2.0,156.0,1025.5,-1.0,0,0,0,0,2.6,1.4,0.8,0.2
2022-06-11,0,3,2,1,171.0,966.61,0.0,147.0,1053.39,-1.0,1,5,10,-2,1.0,0.6,0.4,0.4
2022-06-11,2,1,2,0,106.0,1174.04,2.0,150.0,1049.77,0.0,0,13,2,0,1.2,0.8,0.6,0.2
2022-06-11,1,2,2,1,188.0,903.98,2.0,134.0,1117.6,0.0,1,0,0,0,0.2,1.2,0.0,0.6
2022-06-11,1,2,2,0,154.0,1035.06,0.0,89.0,1262.55,0.0,1,8,7,-2,2.4,1.4,0.6,0.8
